CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1
CAGDP2 Gross domestic product (GDP) by county and metropolitan area 1
Metropolitan Statistical Area
GeoFips,GeoName,LineCode,Description,2022
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",35,"    Retail trade",31847187
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",25530458
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",45,"    Information",48405197
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",59,"    Professional and business services",82928852
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",37205504
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",18294620
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",9042871
12060,"Atlanta-Sandy Springs-Alpharetta, GA (Metropolitan Statistical Area)",83,Government and government enterprises,39083994
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",1,All industry total,16851079
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",102263
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",10,"    Utilities",170461
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",11,"    Construction",785758
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",12,"    Manufacturing",(D)
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",34,"    Wholesale trade",473554
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",35,"    Retail trade",1326018
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",36,"    Transportation and warehousing",280312
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",45,"    Information",224117
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",3205531
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",59,"    Professional and business services",1550617
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",1921245
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",3433076
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",352982
12100,"Atlantic City-Hammonton, NJ (Metropolitan Statistical Area)",83,Government and government enterprises,2731141
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",1,All industry total,8255829
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",11050
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",19150
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",10,"    Utilities",566087
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",11,"    Construction",430951
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",12,"    Manufacturing",919669
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",34,"    Wholesale trade",316256
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",35,"    Retail trade",627542
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",36,"    Transportation and warehousing",278389
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",45,"    Information",153350
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",1602663
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",59,"    Professional and business services",487984
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",335187
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",382698
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",239184
12220,"Auburn-Opelika, AL (Metropolitan Statistical Area)",83,Government and government enterprises,1885669
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",1,All industry total,34184537
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",225415
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",141033
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",10,"    Utilities",(D)
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",11,"    Construction",2536257
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",12,"    Manufacturing",3997387
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",34,"    Wholesale trade",(D)
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",35,"    Retail trade",2253846
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",36,"    Transportation and warehousing",689943
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",45,"    Information",(D)
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",5095460
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",59,"    Professional and business services",3996008
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",2573168
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1254916
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",750091
12260,"Augusta-Richmond County, GA-SC (Metropolitan Statistical Area)",83,Government and government enterprises,6796770
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",1,All industry total,222054436
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",39393
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",1045704
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",10,"    Utilities",1178042
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",11,"    Construction",10977099
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",12,"    Manufacturing",16661514
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",34,"    Wholesale trade",23540708
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",35,"    Retail trade",13432102
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",36,"    Transportation and warehousing",4383980
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",45,"    Information",17192018
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",42494835
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",59,"    Professional and business services",44777578
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",12466836
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",8836087
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",4674659
12420,"Austin-Round Rock-Georgetown, TX (Metropolitan Statistical Area)",83,Government and government enterprises,20353881
12540,"Bakersfield, CA (Metropolitan Statistical Area)",1,All industry total,57540870
12540,"Bakersfield, CA (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",4530017
12540,"Bakersfield, CA (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",6199681
12540,"Bakersfield, CA (Metropolitan Statistical Area)",10,"    Utilities",6285294
12540,"Bakersfield, CA (Metropolitan Statistical Area)",11,"    Construction",2424325
12540,"Bakersfield, CA (Metropolitan Statistical Area)",12,"    Manufacturing",3696102
12540,"Bakersfield, CA (Metropolitan Statistical Area)",34,"    Wholesale trade",2105833
12540,"Bakersfield, CA (Metropolitan Statistical Area)",35,"    Retail trade",3971691
12540,"Bakersfield, CA (Metropolitan Statistical Area)",36,"    Transportation and warehousing",2815250
12540,"Bakersfield, CA (Metropolitan Statistical Area)",45,"    Information",649503
12540,"Bakersfield, CA (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",6294736
12540,"Bakersfield, CA (Metropolitan Statistical Area)",59,"    Professional and business services",3307218
12540,"Bakersfield, CA (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",3495884
12540,"Bakersfield, CA (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",1534983
12540,"Bakersfield, CA (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",1012021
12540,"Bakersfield, CA (Metropolitan Statistical Area)",83,Government and government enterprises,9218332
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",1,All industry total,241399485
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",180349
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",(D)
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",10,"    Utilities",(D)
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",11,"    Construction",13293447
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",12,"    Manufacturing",11852476
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",34,"    Wholesale trade",13437286
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",35,"    Retail trade",12772637
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",36,"    Transportation and warehousing",(D)
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",45,"    Information",10970442
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",(D)
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",59,"    Professional and business services",36137577
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",24820673
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",9388872
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",5111627
12580,"Baltimore-Columbia-Towson, MD (Metropolitan Statistical Area)",83,Government and government enterprises,44634334
12620,"Bangor, ME (Metropolitan Statistical Area)",1,All industry total,8551429
12620,"Bangor, ME (Metropolitan Statistical Area)",3,"    Agriculture, forestry, fishing and hunting",52022
12620,"Bangor, ME (Metropolitan Statistical Area)",6,"    Mining, quarrying, and oil and gas extraction",465
12620,"Bangor, ME (Metropolitan Statistical Area)",10,"    Utilities",247093
12620,"Bangor, ME (Metropolitan Statistical Area)",11,"    Construction",297919
12620,"Bangor, ME (Metropolitan Statistical Area)",12,"    Manufacturing",361859
12620,"Bangor, ME (Metropolitan Statistical Area)",34,"    Wholesale trade",407205
12620,"Bangor, ME (Metropolitan Statistical Area)",35,"    Retail trade",964376
12620,"Bangor, ME (Metropolitan Statistical Area)",36,"    Transportation and warehousing",292450
12620,"Bangor, ME (Metropolitan Statistical Area)",45,"    Information",166897
12620,"Bangor, ME (Metropolitan Statistical Area)",50,"    Finance, insurance, real estate, rental, and leasing",1527127
12620,"Bangor, ME (Metropolitan Statistical Area)",59,"    Professional and business services",913472
12620,"Bangor, ME (Metropolitan Statistical Area)",68,"    Educational services, health care, and social assistance",1485455
12620,"Bangor, ME (Metropolitan Statistical Area)",75,"    Arts, entertainment, recreation, accommodation, and food services",436602
12620,"Bangor, ME (Metropolitan Statistical Area)",82,"    Other services (except government and government enterprises)",183692
12620,"Bangor, ME (Metropolitan Statistical Area)",83,Government and government enterprises,1214793
